"","status","family","pval","qval","genes","num_cells_expressed"
"Pcdh19","OK","negbinomial.size",2.54014940439212e-05,0.000238365805715725,"Pcdh19",49
"Nup160","OK","negbinomial.size",0.00286345280872219,0.016029235163606,"Nup160",197
"Rab11fip5","OK","negbinomial.size",2.73625275252282e-14,7.93324591145238e-13,"Rab11fip5",81
"Kif18b","OK","negbinomial.size",0.00712479212299269,0.0346463783865104,"Kif18b",26
"Flrt3","OK","negbinomial.size",2.14027398205023e-15,6.84162949255628e-14,"Flrt3",216
"Hspa14","OK","negbinomial.size",0.00595530871733839,0.0298998222703311,"Hspa14",282
"Crebzf","OK","negbinomial.size",0.00596667919314386,0.0299211761367516,"Crebzf",190
"Irf2bp2","OK","negbinomial.size",2.56191062916669e-05,0.000240050645282691,"Irf2bp2",344
"Arhgef39","OK","negbinomial.size",0.00319679919255428,0.0176061272561112,"Arhgef39",45
"Senp8","OK","negbinomial.size",0.00688595593366108,0.0337264762078965,"Senp8",73
"BC068281","OK","negbinomial.size",0.0112148315821622,0.0495302822382007,"BC068281",44
"Kctd14","OK","negbinomial.size",1.49003161088398e-167,4.69806966911718e-164,"Kctd14",264
"Cox6b2","OK","negbinomial.size",0.00121512943884888,0.00767796216571244,"Cox6b2",187
"Sox12","OK","negbinomial.size",0.000752212044360046,0.00504622250184516,"Sox12",320
"Mest","OK","negbinomial.size",1.06555846475096e-19,4.76554019767344e-18,"Mest",372
"Tbc1d22a","OK","negbinomial.size",0.00626825740386006,0.0311486455388034,"Tbc1d22a",83
"Spats2","OK","negbinomial.size",0.000580516692089743,0.00404054995620079,"Spats2",292
"Klf13","OK","negbinomial.size",0.000609768568190878,0.00421391845590321,"Klf13",327
"Gnpda1","OK","negbinomial.size",2.60402770838366e-05,0.000243634995980228,"Gnpda1",154
"D630039A03Rik","OK","negbinomial.size",2.66736104076094e-14,7.75132660047857e-13,"D630039A03Rik",61
"Sema5b","OK","negbinomial.size",4.16870183472039e-26,3.0567248569473e-24,"Sema5b",145
"Cdc42se2","OK","negbinomial.size",0.00525337580430249,0.0268567392151857,"Cdc42se2",274
"Slc39a1","OK","negbinomial.size",2.8669527305715e-07,3.72762967401729e-06,"Slc39a1",416
"Mogat2","OK","negbinomial.size",3.89884604026639e-08,5.69123220599997e-07,"Mogat2",26
"Tmem171","OK","negbinomial.size",3.5298738766323e-06,3.8644765045214e-05,"Tmem171",22
"Nav2","OK","negbinomial.size",3.7175320882463e-14,1.05836376291111e-12,"Nav2",369
"Robo2","OK","negbinomial.size",1.59590123910818e-12,3.88561900147343e-11,"Robo2",117
"Pbx1","OK","negbinomial.size",2.49579786252733e-08,3.74280649728831e-07,"Pbx1",377
"St6galnac3","OK","negbinomial.size",0.00345558889496001,0.0188252967029945,"St6galnac3",97
"Cpne8","OK","negbinomial.size",1.40699527955277e-21,7.2428671288651e-20,"Cpne8",160
"Zfp112","OK","negbinomial.size",0.0110095605486249,0.0487886780180101,"Zfp112",16
"Zmat1","OK","negbinomial.size",0.000181148779426017,0.00144415196341399,"Zmat1",112
"Rap1b","OK","negbinomial.size",0.010015809771997,0.0452109494790358,"Rap1b",323
"Jun","OK","negbinomial.size",3.11466853222244e-07,4.02069595991703e-06,"Jun",394
"BC004004","OK","negbinomial.size",0.0107426765947808,0.0478244395387839,"BC004004",179
"Zfp608","OK","negbinomial.size",7.56389653409473e-07,9.19921534117673e-06,"Zfp608",122
"Map1b","OK","negbinomial.size",3.3648047036511e-12,7.99188642607302e-11,"Map1b",387
"Swt1","OK","negbinomial.size",0.00375893873655448,0.0202022727145525,"Swt1",288
"Repin1","OK","negbinomial.size",0.00737208283073233,0.0355823607582075,"Repin1",255
"Nup107","OK","negbinomial.size",7.13052469173561e-06,7.42610878713208e-05,"Nup107",179
"Sae1","OK","negbinomial.size",0.000241920853800364,0.00186726181648115,"Sae1",271
"Reep1","OK","negbinomial.size",7.71070136226518e-21,3.74028329157263e-19,"Reep1",223
"Nrk","OK","negbinomial.size",8.09405209567527e-37,1.12178225308414e-34,"Nrk",125
"Lamb2","OK","negbinomial.size",0.00873600121788141,0.0405813802430646,"Lamb2",123
"Cyp2j6","OK","negbinomial.size",0.00289459200972498,0.0161676680366038,"Cyp2j6",42
"Prkg1","OK","negbinomial.size",4.16432785336035e-05,0.000376761139788958,"Prkg1",29
"Ctif","OK","negbinomial.size",0.00678677528908284,0.0333053735198104,"Ctif",63
"Cyp2f2","OK","negbinomial.size",8.37131184915929e-05,0.000717736132165853,"Cyp2f2",17
"Sv2b","OK","negbinomial.size",8.84299779629295e-09,1.4081804066521e-07,"Sv2b",15
"Jam2","OK","negbinomial.size",4.99443097991921e-19,2.11375045364903e-17,"Jam2",42
"Rnf26","OK","negbinomial.size",0.00200684659798605,0.0118327953687705,"Rnf26",111
"Aldh1a1","OK","negbinomial.size",7.9408279122564e-51,1.82090402962505e-48,"Aldh1a1",144
"Pom121","OK","negbinomial.size",0.00119183292873445,0.00756400662452137,"Pom121",290
"Adamts18","OK","negbinomial.size",3.00439519916972e-18,1.19531332025011e-16,"Adamts18",29
"Mapk14","OK","negbinomial.size",0.00849282487165837,0.0397150564632389,"Mapk14",161
"Adamts19","OK","negbinomial.size",9.19921081630939e-15,2.78895304844457e-13,"Adamts19",107
"Kdm3a","OK","negbinomial.size",3.28193487328854e-11,7.01555298676526e-10,"Kdm3a",295
"Lgals7","OK","negbinomial.size",3.45617066010665e-24,2.21265098300838e-22,"Lgals7",157
"Ier2","OK","negbinomial.size",1.09531958445004e-06,1.30445425864815e-05,"Ier2",343
"Tanc2","OK","negbinomial.size",1.35008516350409e-26,1.01352821917343e-24,"Tanc2",187
"Nudcd3","OK","negbinomial.size",1.43239908314096e-05,0.000140582042215781,"Nudcd3",271
"Sh2d4a","OK","negbinomial.size",6.0737821104195e-14,1.67988026264497e-12,"Sh2d4a",147
"Ech1","OK","negbinomial.size",4.70357213093352e-13,1.2106418717415e-11,"Ech1",340
"Shisa6","OK","negbinomial.size",8.47648952819944e-08,1.17997225087915e-06,"Shisa6",50
"Ndst1","OK","negbinomial.size",1.38072960592048e-06,1.61238535091381e-05,"Ndst1",128
"Ercc6","OK","negbinomial.size",0.00576615003053108,0.0290890736740232,"Ercc6",122
"Skida1","OK","negbinomial.size",4.88267208808253e-05,0.000436120824184822,"Skida1",86
"Skp2","OK","negbinomial.size",3.74069962143338e-09,6.30717962907992e-08,"Skp2",216
"Spock3","OK","negbinomial.size",3.03206521200562e-08,4.48831061664493e-07,"Spock3",17
"Lifr","OK","negbinomial.size",8.2042175237669e-24,5.09712272954424e-22,"Lifr",184
"Cpa1","OK","negbinomial.size",3.06771543474517e-45,5.60725029898639e-43,"Cpa1",43
"Vsnl1","OK","negbinomial.size",0.00352195135626973,0.0190966683169707,"Vsnl1",61
"Adam12","OK","negbinomial.size",6.62774612363955e-06,6.94839020044405e-05,"Adam12",40
"Pla2r1","OK","negbinomial.size",6.82947799102303e-10,1.24111493404586e-08,"Pla2r1",51
"Cggbp1","OK","negbinomial.size",0.00970705369006695,0.0440696044417294,"Cggbp1",321
"Emcn","OK","negbinomial.size",0.00303215416705094,0.0168094630131193,"Emcn",12
"Adam10","OK","negbinomial.size",5.02983919260298e-08,7.23333316956771e-07,"Adam10",409
"Hmgb2","OK","negbinomial.size",6.57964998169498e-12,1.51152177721561e-10,"Hmgb2",343
"Vmac","OK","negbinomial.size",1.47103753505198e-08,2.26252748683848e-07,"Vmac",53
"Phactr1","OK","negbinomial.size",4.61805734631476e-05,0.000414835749656138,"Phactr1",41
"Set","OK","negbinomial.size",6.72665569088396e-06,7.04038021356253e-05,"Set",422
"Dsp","OK","negbinomial.size",3.23815184935261e-09,5.50398532668936e-08,"Dsp",77
"Klhl5","OK","negbinomial.size",3.04600138410757e-07,3.93608293610294e-06,"Klhl5",109
"Kcnmb4","OK","negbinomial.size",0.00465513755341294,0.0241788136004539,"Kcnmb4",46
"Gabrg3","OK","negbinomial.size",8.80622213640258e-11,1.76292180292554e-09,"Gabrg3",17
"Sugct","OK","negbinomial.size",0.00835805623034991,0.039171982600213,"Sugct",20
"C1ra","OK","negbinomial.size",1.82608741544e-07,2.4526745988849e-06,"C1ra",26
"Zfp811","OK","negbinomial.size",0.00258455077339183,0.0147428106531062,"Zfp811",14
"Pld5","OK","negbinomial.size",2.81156574210095e-17,1.05485494856523e-15,"Pld5",47
"Ntrk2","OK","negbinomial.size",4.00341083631767e-34,4.50812655961058e-32,"Ntrk2",52
"Pgbd1","OK","negbinomial.size",0.000329633422921635,0.00243975160204675,"Pgbd1",33
"Pcdh9","OK","negbinomial.size",6.42402481827836e-05,0.00056263750700088,"Pcdh9",54
"Nap1l5","OK","negbinomial.size",2.46051488058784e-16,8.40975980324493e-15,"Nap1l5",20
"Maf","OK","negbinomial.size",6.34285834593605e-06,6.67747324365154e-05,"Maf",242
"Zfp458","OK","negbinomial.size",0.00830987557842574,0.0390186711820944,"Zfp458",20
"Cpsf6","OK","negbinomial.size",0.00802337731732563,0.0379702944563268,"Cpsf6",368
"Zfp459","OK","negbinomial.size",0.000236129950735608,0.00182815895560312,"Zfp459",18
"Cdca7","OK","negbinomial.size",6.38599270040101e-08,9.04945392555703e-07,"Cdca7",260
"Gpc3","OK","negbinomial.size",4.15111017252463e-29,3.73955724970576e-27,"Gpc3",380
"Ghr","OK","negbinomial.size",0.00507398858354586,0.026055840397264,"Ghr",154
"Myh8","OK","negbinomial.size",2.24331438599935e-14,6.5796932642381e-13,"Myh8",26
"Abcd2","OK","negbinomial.size",3.56645899457012e-13,9.29342579328892e-12,"Abcd2",31
"Mta3","OK","negbinomial.size",0.00282599932030192,0.0158618172797721,"Mta3",242
"Rnf181","OK","negbinomial.size",9.67876843303114e-09,1.53160134852433e-07,"Rnf181",258
"Zfp277","OK","negbinomial.size",3.85058331772571e-12,9.11136150153034e-11,"Zfp277",301
"Aasdh","OK","negbinomial.size",0.006564844531517,0.0324689487182323,"Aasdh",91
"Zkscan5","OK","negbinomial.size",0.00553203565364466,0.0280764722993024,"Zkscan5",77
"A430033K04Rik","OK","negbinomial.size",0.00736021699051671,0.0355523005302171,"A430033K04Rik",40
"Clca1","OK","negbinomial.size",0.000284596716982152,0.0021454475759587,"Clca1",125
"Grik2","OK","negbinomial.size",4.54074352856748e-10,8.45906312884682e-09,"Grik2",16
"Eif3b","OK","negbinomial.size",0.00216825592993718,0.0126719387341834,"Eif3b",228
"St3gal5","OK","negbinomial.size",9.17684080459908e-07,1.10226967835813e-05,"St3gal5",182
"Gm9990","OK","negbinomial.size",5.92580037332324e-16,1.97714799757547e-14,"Gm9990",31
"B4galt6","OK","negbinomial.size",0.000187850223001708,0.00149358118431671,"B4galt6",101
"Pgpep1","OK","negbinomial.size",0.000538290765846342,0.00377162396603003,"Pgpep1",258
"Pla2g4a","OK","negbinomial.size",3.83084806933294e-06,4.15431262686388e-05,"Pla2g4a",242
"Lig1","OK","negbinomial.size",0.000191996398630431,0.00152006188294225,"Lig1",281
"Slit3","OK","negbinomial.size",0.000160682098097369,0.00129655957850545,"Slit3",74
"Pign","OK","negbinomial.size",0.00775075262439316,0.036971441792302,"Pign",138
"Rlim","OK","negbinomial.size",0.000645870091210248,0.00443424800780819,"Rlim",370
"Retsat","OK","negbinomial.size",0.00835063500550306,0.0391522916256902,"Retsat",94
"Hmga2","OK","negbinomial.size",4.02990949708103e-70,1.63952317990922e-67,"Hmga2",329
"Tsnax","OK","negbinomial.size",0.00438999075466405,0.023002311341015,"Tsnax",211
"Ttc26","OK","negbinomial.size",0.00535071299628414,0.0272769572793596,"Ttc26",74
"Gulp1","OK","negbinomial.size",0.00815885098029516,0.0384958580484409,"Gulp1",94
"Acbd4","OK","negbinomial.size",0.00549608885888892,0.0279502712452851,"Acbd4",46
"Nxf3","OK","negbinomial.size",1.62442593164387e-21,8.32815441052538e-20,"Nxf3",40
"Ero1lb","OK","negbinomial.size",0.00823292069800493,0.0387438790459844,"Ero1lb",48
"Ebf1","OK","negbinomial.size",1.86519968888695e-05,0.000179161450694914,"Ebf1",19
"Npm1","OK","negbinomial.size",0.00172892173806025,0.0104380856679827,"Npm1",423
"Ado","OK","negbinomial.size",1.1264246948001e-11,2.53234728178589e-10,"Ado",354
"Whsc1","OK","negbinomial.size",0.000109411268570945,0.000912025723210022,"Whsc1",244
"Phex","OK","negbinomial.size",8.59116574985927e-07,1.03685916207871e-05,"Phex",13
"Ece1","OK","negbinomial.size",1.44826337537554e-10,2.84066838106319e-09,"Ece1",379
"Lgals8","OK","negbinomial.size",1.1279027951479e-06,1.33946422339033e-05,"Lgals8",92
"Lmcd1","OK","negbinomial.size",0.0111606061602707,0.0493712959990651,"Lmcd1",25
"Mex3b","OK","negbinomial.size",0.000306871325681047,0.0022873883921332,"Mex3b",175
"Mab21l2","OK","negbinomial.size",0.000218886388095242,0.00171040590251375,"Mab21l2",11
"Abat","OK","negbinomial.size",1.66254676895314e-11,3.65934377836598e-10,"Abat",227
"Camk2b","OK","negbinomial.size",0.00835075043396024,0.0391522916256902,"Camk2b",17
"Cacnb2","OK","negbinomial.size",4.2075469896342e-14,1.17923516962815e-12,"Cacnb2",81
"Sept11","OK","negbinomial.size",2.56401311488747e-12,6.12449496306075e-11,"Sept11",357
"Gstm1","OK","negbinomial.size",8.33516209172711e-81,4.57056801308097e-78,"Gstm1",329
"Adamts17","OK","negbinomial.size",0.000170464403779384,0.00136588123282439,"Adamts17",52
"Zfp846","OK","negbinomial.size",2.84654460356722e-08,4.24357216787113e-07,"Zfp846",79
"Cryzl1","OK","negbinomial.size",0.00162091069959965,0.00987104091904916,"Cryzl1",292
"Espl1","OK","negbinomial.size",0.000180338373583174,0.00143951111875379,"Espl1",70
"Abce1","OK","negbinomial.size",0.00308964039615039,0.0170905897702845,"Abce1",288
"Rrp1b","OK","negbinomial.size",0.00980491327192314,0.0444658634252048,"Rrp1b",214
"Map2k5","OK","negbinomial.size",0.00260485344160258,0.0148184084824049,"Map2k5",128
"Rpl5","OK","negbinomial.size",0.00090455167817069,0.00591711917276387,"Rpl5",409
"Gpc6","OK","negbinomial.size",7.08036745402278e-29,6.20122182848162e-27,"Gpc6",176
"Tmod3","OK","negbinomial.size",8.0203985821804e-05,0.000689994999443787,"Tmod3",201
"Kcnt1","OK","negbinomial.size",1.27003492745185e-21,6.59163806791059e-20,"Kcnt1",97
"Zfp958","OK","negbinomial.size",0.000735744934237766,0.0049594949816177,"Zfp958",70
"Thra","OK","negbinomial.size",1.16456270163613e-06,1.37651966195266e-05,"Thra",155
"Nap1l1","OK","negbinomial.size",1.68633182580316e-08,2.57482045847814e-07,"Nap1l1",401
"Col25a1","OK","negbinomial.size",0.000233116792837366,0.00180593918382363,"Col25a1",27
"C1qtnf3","OK","negbinomial.size",1.46700418099381e-20,6.98183272856375e-19,"C1qtnf3",35
"Eno1b","OK","negbinomial.size",6.39285326971335e-09,1.04438685800032e-07,"Eno1b",403
"Frem1","OK","negbinomial.size",6.88333751125057e-06,7.19839574559637e-05,"Frem1",86
"Ntrk3","OK","negbinomial.size",6.04994375404416e-06,6.39579971718399e-05,"Ntrk3",11
"Pde1a","OK","negbinomial.size",9.03645734989975e-19,3.74894079266236e-17,"Pde1a",139
"Skap2","OK","negbinomial.size",0.00392129448766174,0.0208672430710506,"Skap2",108
"Hnrnpm","OK","negbinomial.size",0.0010931580807805,0.00700910509141008,"Hnrnpm",406
"Zc3h4","OK","negbinomial.size",0.00551250726017452,0.0280041784175679,"Zc3h4",166
"Nrsn2","OK","negbinomial.size",0.000259874112085007,0.00198397839080878,"Nrsn2",33
"Mamld1","OK","negbinomial.size",7.18799708552234e-05,0.000623487064942282,"Mamld1",38
"Hadhb","OK","negbinomial.size",0.000340100448053374,0.00250692393386859,"Hadhb",321
"Nhs","OK","negbinomial.size",1.81822755448965e-05,0.000174782667052008,"Nhs",100
"Tor4a","OK","negbinomial.size",2.61144843674022e-05,0.000244148166672851,"Tor4a",35
"Calcrl","OK","negbinomial.size",0.00164479578274436,0.00999718766842016,"Calcrl",125
"Syn3","OK","negbinomial.size",0.00785633448991396,0.037376118667218,"Syn3",276
"Sohlh1","OK","negbinomial.size",0.00386448993943503,0.0206258769006156,"Sohlh1",17
"Zfp422","OK","negbinomial.size",1.79982857475649e-05,0.00017341052700404,"Zfp422",310
"Unc5c","OK","negbinomial.size",7.92362073989431e-34,8.76602673434623e-32,"Unc5c",106
"Ntm","OK","negbinomial.size",1.0226882138147e-09,1.82434847986293e-08,"Ntm",27
"Prmt7","OK","negbinomial.size",0.00110865795895962,0.00709046357930972,"Prmt7",190
"Atp8b4","OK","negbinomial.size",2.11979806469079e-08,3.20178361579404e-07,"Atp8b4",10
"Serpinb6a","OK","negbinomial.size",1.55335203311286e-65,5.76202230635864e-63,"Serpinb6a",313
"Pcnxl2","OK","negbinomial.size",2.86892882875436e-09,4.90283609596884e-08,"Pcnxl2",13
"Pyroxd2","OK","negbinomial.size",7.01638586061014e-10,1.27141750681056e-08,"Pyroxd2",47
"Casc4","OK","negbinomial.size",0.00188070279479269,0.0111620817166708,"Casc4",142
"Pwwp2b","OK","negbinomial.size",1.77715644054206e-05,0.000171488118042207,"Pwwp2b",51
"Zfp937","OK","negbinomial.size",2.4526871795742e-05,0.000231017854434576,"Zfp937",85
"Chst8","OK","negbinomial.size",3.73965276324403e-08,5.47151979698766e-07,"Chst8",21
"Zfp868","OK","negbinomial.size",2.10106163539107e-09,3.63492309266833e-08,"Zfp868",246
"Rnf14","OK","negbinomial.size",0.00284869112433036,0.0159607696401842,"Rnf14",183
"Zfp266","OK","negbinomial.size",0.00217294270611343,0.0126934476190378,"Zfp266",397
"Tnfrsf19","OK","negbinomial.size",5.35297872980021e-35,6.42969216573717e-33,"Tnfrsf19",202
"Ifitm2","OK","negbinomial.size",0.00179615936719887,0.0107259289484433,"Ifitm2",419
"Layn","OK","negbinomial.size",0.000128637936057033,0.00105889501991768,"Layn",66
"Eno3","OK","negbinomial.size",1.75040595227489e-08,2.66942199154667e-07,"Eno3",131
"Marf1","OK","negbinomial.size",1.7224572333439e-06,1.98570663865935e-05,"Marf1",299
"Rxfp3","OK","negbinomial.size",3.24532524644111e-08,4.78713941615383e-07,"Rxfp3",12
"Tsga10","OK","negbinomial.size",0.00927546771540152,0.0426164658749158,"Tsga10",53
"B2m","OK","negbinomial.size",2.98171271129871e-44,5.15141927601361e-42,"B2m",336
"Ctnna3","OK","negbinomial.size",0.00840420261235101,0.0393736268005093,"Ctnna3",37
"Kcnd2","OK","negbinomial.size",5.98741788257249e-08,8.51333870744128e-07,"Kcnd2",121
"Tdrd5","OK","negbinomial.size",1.61915670949497e-20,7.67699414291372e-19,"Tdrd5",26
"Mkx","OK","negbinomial.size",5.94991506451486e-11,1.21424480248643e-09,"Mkx",17
"Gm10093","OK","negbinomial.size",2.53779434020069e-07,3.33750388098134e-06,"Gm10093",322
"Zfp143","OK","negbinomial.size",0.000581292653695713,0.00404149004873778,"Zfp143",86
"Lsamp","OK","negbinomial.size",0.00797737938798382,0.0378235747523503,"Lsamp",32
"Mmgt1","OK","negbinomial.size",0.000111208560985182,0.000925783743330112,"Mmgt1",163
"Ddhd2","OK","negbinomial.size",0.0109192662569518,0.048495965754247,"Ddhd2",269
"Cxcl12","OK","negbinomial.size",1.54997570646399e-59,4.76787649022531e-57,"Cxcl12",161
"Phf5a","OK","negbinomial.size",0.0013969492722208,0.00866685515073453,"Phf5a",302
"Krt79","OK","negbinomial.size",1.52488705586038e-10,2.98631607896135e-09,"Krt79",22
"Hipk2","OK","negbinomial.size",3.95595371524724e-06,4.27161714526525e-05,"Hipk2",147
"Stx17","OK","negbinomial.size",1.29895711648309e-05,0.000128590636994386,"Stx17",194
"Hist1h4d","OK","negbinomial.size",0.002831187722309,0.0158768072715701,"Hist1h4d",189
"Cep128","OK","negbinomial.size",0.000113925259055586,0.000945279846848058,"Cep128",36
"C1qtnf7","OK","negbinomial.size",0.00175710480473242,0.0105661673836806,"C1qtnf7",134
"Pclo","OK","negbinomial.size",0.0017845675404269,0.010671866201927,"Pclo",27
"Mdc1","OK","negbinomial.size",4.72272226648539e-05,0.000422732244321603,"Mdc1",108
"Cd2ap","OK","negbinomial.size",3.92282776181302e-08,5.71961892855327e-07,"Cd2ap",347
"Cyp2d22","OK","negbinomial.size",0.000151535189043553,0.00123182871370949,"Cyp2d22",47
"Akr1b10","OK","negbinomial.size",0.00175893859008544,0.0105687153397606,"Akr1b10",147
"Myl1","OK","negbinomial.size",2.33838828882864e-05,0.000220581548980605,"Myl1",18
"Ssbp3","OK","negbinomial.size",0.000283231775396745,0.00213771343584904,"Ssbp3",371
"Btbd3","OK","negbinomial.size",0.000933192903102814,0.00607297672545546,"Btbd3",143
"Tnfaip8","OK","negbinomial.size",0.00848332986165476,0.03968536951602,"Tnfaip8",130
"Rapgef2","OK","negbinomial.size",0.00697448585892441,0.0340806724729774,"Rapgef2",236
"Opcml","OK","negbinomial.size",0.000539744626045059,0.00377971084046656,"Opcml",20
"Trank1","OK","negbinomial.size",2.49433946011551e-07,3.28721100010207e-06,"Trank1",80
"Nsl1","OK","negbinomial.size",3.06461856768892e-09,5.2231039696882e-08,"Nsl1",67
"Gm10118","OK","negbinomial.size",1.04368820234951e-11,2.35895978638566e-10,"Gm10118",12
"Tubb4a","OK","negbinomial.size",2.9775327311911e-07,3.85946996976178e-06,"Tubb4a",100
"Ncs1","OK","negbinomial.size",1.45178122789927e-24,9.4380746630235e-23,"Ncs1",126
"Zfp677","OK","negbinomial.size",1.39087624749818e-06,1.62273184398215e-05,"Zfp677",27
"Phactr2","OK","negbinomial.size",1.27330857557161e-30,1.26448565000859e-28,"Phactr2",188
