"","x"
"17252","Fam173b"
"17253","Tas2r119"
"17254","Sema5a"
"17255","Sdc2"
"17256","Cpq"
"17257","Tspyl5"
"17258","Mtdh"
"17259","Laptm4b"
"17260","Matn2"
"17261","9430069I07Rik"
"17262","Rpl30"
"17263","Erich5"
"17264","Hrsp12"
"17265","Pop1"
"17266","Nipal2"
"17267","Kcns2"
"17268","Stk3"
"17269","Osr2"
"17270","Vps13b"
"17271","Cox6c"
"17272","Rgs22"
"17273","Fbxo43"
"17274","Polr2k"
"17275","Spag1"
"17276","Rnf19a"
"17277","Rpl7a-ps3"
"17278","Ankrd46"
"17279","Snx31"
"17280","Pabpc1"
"17281","Ywhaz"
"17282","Gm10384"
"17283","Zfp706"
"17284","Grhl2"
"17285","Ncald"
"17286","4930447A16Rik"
"17287","Rrm2b"
"17288","Ubr5"
"17289","Odf1"
"17290","Klf10"
"17291","Azin1"
"17292","Atp6v1c1"
"17293","Baalc"
"17294","Fzd6"
"17295","Cthrc1"
"17296","Slc25a32"
"17297","Dcaf13"
"17298","Rims2"
"17299","Dcstamp"
"17300","Dpys"
"17301","Lrp12"
"17302","9330182O14Rik"
"17303","Zfpm2"
"17304","Oxr1"
"17305","Abra"
"17306","Angpt1"
"17307","Rspo2"
"17308","Eif3e"
"17309","Emc2"
"17310","Tmem74"
"17311","Trhr"
"17312","Nudcd1"
"17313","Eny2"
"17314","Pkhd1l1"
"17315","Ebag9"
"17316","Sybu"
"17317","Kcnv1"
"17318","Csmd3"
"17319","Trps1"
"17320","Eif3h"
"17321","Utp23"
"17322","Rad21"
"17323","Aard"
"17324","Slc30a8"
"17325","Gm10020"
"17326","Med30"
"17327","Ext1"
"17328","Samd12"
"17329","Gm7489"
"17330","Tnfrsf11b"
"17331","Colec10"
"17332","Mal2"
"17333","Nov"
"17334","Enpp2"
"17335","Taf2"
"17336","Dscc1"
"17337","Gm9920"
"17338","Deptor"
"17339","Col14a1"
"17340","Mrpl13"
"17341","Mtbp"
"17342","Sntb1"
"17343","Has2"
"17344","Slc22a22"
"17345","Zhx2"
"17346","Derl1"
"17347","Tbc1d31"
"17348","Fam83a"
"17349","9130401M01Rik"
"17350","9130401M01Rik"
"17351","Zhx1"
"17352","Atad2"
"17353","Wdyhv1"
"17354","Fbxo32"
"17355","Klhl38"
"17356","Anxa13"
"17357","D15Ertd621e"
"17358","Fer1l6"
"17359","Tmem65"
"17360","Ube2d4"
"17361","Trmt12"
"17362","Rnf139"
"17363","Tatdn1"
"17364","Ndufb9"
"17365","Mtss1"
"17366","Sqle"
"17367","E430025E21Rik"
"17368","Nsmce2"
"17369","Trib1"
"17370","4933412E24Rik"
"17371","Fam84b"
"17372","A1bg"
"17373","Myc"
"17374","Gsdmc"
"17375","Gsdmc2"
"17376","Gsdmc3"
"17377","Gsdmc4"
"17378","Fam49b"
"17379","Asap1"
"17380","Adcy8"
"17381","Gm21798"
"17382","Gm21961"
"17383","Efr3a"
"17384","Oc90"
"17385","Hhla1"
"17386","Kcnq3"
"17387","Lrrc6"
"17388","Tmem71"
"17389","Phf20l1"
"17390","Tg"
"17391","Sla"
"17392","Wisp1"
"17393","Ndrg1"
"17394","St3gal1"
"17395","Zfat"
"17396","Khdrbs3"
"17397","Fam135b"
"17398","Col22a1"
"17399","Kcnk9"
"17400","Trappc9"
"17401","Chrac1"
"17402","Ago2"
"17403","Ptk2"
"17404","Dennd3"
"17405","Slc45a4"
"17406","Gpr20"
"17407","Ptp4a3"
"17408","Mroh5"
"17409","Gm6569"
"17410","Bai1"
"17411","Mroh4"
"17412","Arc"
"17413","Jrk"
"17414","Psca"
"17415","Them6"
"17416","Slurp1"
"17417","Lypd2"
"17418","2300005B03Rik"
"17419","Lynx1"
"17420","Ly6d"
"17421","D730001G18Rik"
"17422","Ly6k"
"17423","Gml"
"17424","Hemt1"
"17425","Cyp11b1"
"17426","Cyp11b2"
"17427","2010109I03Rik"
"17428","Ly6e"
"17429","Ly6i"
"17430","Ly6a"
"17431","Ly6c1"
"17432","Ly6c2"
"17433","Ly6g"
"17434","BC025446"
"17435","Ly6f"
"17436","Gm20654"
"17437","Ly6h"
"17438","Gpihbp1"
"17439","Zfp41"
"17440","Top1mt"
"17441","Rhpn1"
"17442","Mafa"
"17443","Zc3h3"
"17444","Gsdmd"
"17445","Mroh6"
"17446","Naprt"
"17447","Eef1d"
"17448","TIGD5"
"17449","Pycrl"
"17450","Tsta3"
"17451","Zfp623"
"17452","Zfp707"
"17453","Ccdc166"
"17454","Mapk15"
"17455","Fam83h"
"17456","K230010J24Rik"
"17457","Scrib"
"17458","Puf60"
"17459","Nrbp2"
"17460","BC024139"
"17461","Plec"
"17462","Parp10"
"17463","Grina"
"17464","Spatc1"
"17465","Smpd5"
"17466","Oplah"
"17467","Exosc4"
"17468","Gpaa1"
"17469","Cyc1"
"17470","Sharpin"
"17471","Maf1"
"17472","Hgh1"
"17473","Tssk5"
"17474","Mroh1"
"17475","Bop1"
"17476","Scx"
"17477","Hsf1"
"17478","Dgat1"
"17479","Scrt1"
"17480","Fbxl6"
"17481","Slc52a2"
"17482","Adck5"
"17483","Cpsf1"
"17484","Slc39a4"
"17485","Tonsl"
"17486","Cyhr1"
"17487","Kifc2"
"17488","Foxh1"
"17489","Ppp1r16a"
"17490","Gpt"
"17491","Mfsd3"
"17492","Recql4"
"17493","Lrrc14"
"17494","Lrrc24"
"17495","Arhgap39"
"17496","Zfp251"
"17497","Zfp7"
"17498","Commd5"
"17499","Rpl8"
"17500","Zfp647"
"17501","1110038F14Rik"
"17502","Mb"
"17503","Apol6"
"17504","Rbfox2"
"17505","Apol7a"
"17506","Apol9a"
"17507","Apol7b"
"17508","Apol10a"
"17509","Apol11a"
"17510","Apol7c"
"17511","1700025B11Rik"
"17512","Apol10b"
"17513","Apol11b"
"17514","Apol7e"
"17515","Apol9b"
"17516","Apol8"
"17517","Myh9"
"17518","Txn2"
"17519","Foxred2"
"17520","Eif3d"
"17521","Cacng2"
"17522","Ift27"
"17523","Pvalb"
"17524","Ncf4"
"17525","Csf2rb2"
"17526","Csf2rb"
"17527","Tex33"
"17528","Tst"
"17529","Mpst"
"17530","Kctd17"
"17531","Tmprss6"
"17532","Il2rb"
"17533","C1qtnf6"
"17534","Sstr3"
"17535","Rac2"
"17536","Cyth4"
"17537","Elfn2"
"17538","Mfng"
"17539","Card10"
"17540","Cdc42ep1"
"17541","Lgals2"
"17542","Gga1"
"17543","Sh3bp1"
"17544","Lgals1"
"17545","Nol12"
"17546","Triobp"
"17547","H1f0"
"17548","Gcat"
"17549","Ankrd54"
"17550","Eif3l"
"17551","Micall1"
"17552","1700088E04Rik"
"17553","Polr2f"
"17554","Sox10"
"17555","Pick1"
"17556","Slc16a8"
"17557","Baiap2l2"
"17558","Pla2g6"
"17559","Maff"
"17560","Tmem184b"
"17561","Csnk1e"
"17562","Kcnj4"
"17563","Kdelr3"
"17564","Ddx17"
"17565","Dmc1"
"17566","Fam227a"
"17567","Cby1"
"17568","Tomm22"
"17569","Josd1"
"17570","Gtpbp1"
"17571","Sun2"
"17572","Dnal4"
"17573","Nptxr"
"17574","Npcd"
"17575","Cbx6"
"17576","Apobec3"
"17577","Cbx7"
"17578","Pdgfb"
"17579","Rpl3"
"17580","Syngr1"
"17581","Tab1"
"17582","Mgat3"
"17583","Mief1"
"17584","Atf4"
"17585","Rps19bp1"
"17586","Cacna1i"
"17587","Enthd1"
"17588","Grap2"
"17589","Fam83f"
"17590","Tnrc6b"
"17591","Adsl"
"17592","Sgsm3"
"17593","Sgsm3"
"17594","Mkl1"
"17595","Mchr1"
"17596","Slc25a17"
"17597","St13"
"17598","Xpnpep3"
"17599","Dnajb7"
"17600","Rbx1"
"17601","Gm5218"
"17602","Ep300"
"17603","L3mbtl2"
"17604","Chadl"
"17605","Rangap1"
"17606","Zc3h7b"
"17607","Tef"
"17608","Gm8444"
"17609","Tob2"
"17610","Phf5a"
"17611","Aco2"
"17612","Polr3h"
"17613","Csdc2"
"17614","Pmm1"
"17615","1700029P11Rik"
"17616","Xrcc6"
"17617","Desi1"
"17618","Nhp2l1"
"17619","4930407I10Rik"
"17620","Mei1"
"17621","Ccdc134"
"17622","Srebf2"
"17623","Shisa8"
"17624","Tnfrsf13c"
"17625","Cenpm"
"17626","1500009C09Rik"
"17627","Sept3"
"17628","Wbp2nl"
"17629","Naga"
"17630","Fam109b"
"17631","Smdt1"
"17632","Ndufa6"
"17633","Cyp2d22"
"17634","Cyp2d11"
"17635","Cyp2d10"
"17636","Cyp2d9"
"17637","Cyp2d12"
"17638","Cyp2d34"
"17639","Cyp2d37-ps"
"17640","Cyp2d40"
"17641","Cyp2d26"
"17642","Tcf20"
"17643","Nfam1"
"17644","Serhl"
"17645","Rrp7a"
"17646","Poldip3"
"17647","Cyb5r3"
"17648","A4galt"
"17649","Arfgap3"
"17650","Pacsin2"
"17651","Ttll1"
"17652","Bik"
"17653","Mcat"
"17654","Tspo"
"17655","Ttll12"
"17656","Scube1"
"17657","Mpped1"
"17658","Efcab6"
"17659","Sult4a1"
"17660","Pnpla5"
"17661","Pnpla3"
"17662","Samm50"
"17663","Parvb"
"17664","Parvg"
"17665","1810041L15Rik"
"17666","Ldoc1l"
"17667","Prr5"
"17668","Arhgap8"
"17669","Phf21b"
"17670","Gm29666"
"17671","Nup50"
"17672","5031439G07Rik"
"17673","Upk3a"
"17674","Fam118a"
"17675","Smc1b"
"17676","Ribc2"
"17677","Fbln1"
"17678","Atxn10"
"17679","7530416G11Rik"
"17680","Wnt7b"
"17681","Ppara"
"17682","Cdpf1"
"17683","Pkdrej"
"17684","Ttc38"
"17685","Gtse1"
"17686","Trmu"
"17687","Celsr1"
"17688","Gramd4"
"17689","Cerk"
"17690","Tbc1d22a"
"17691","Fam19a5"
"17692","Zdhhc25"
"17693","Brd1"
"17694","Zbed4"
"17695","Alg12"
"17696","Creld2"
"17697","Pim3"
"17698","Ttll8"
"17699","Mlc1"
"17700","Mov10l1"
"17701","Panx2"
"17702","Trabd"
"17703","Selo"
"17704","Tubgcp6"
"17705","Hdac10"
"17706","Mapk12"
"17707","Mapk11"
"17708","Plxnb2"
"17709","Dennd6b"
"17710","Ppp6r2"
"17711","Sbf1"
"17712","Adm2"
"17713","Miox"
"17714","Lmf2"
"17715","Ncaph2"
"17716","Sco2"
"17717","Tymp"
"17718","Odf3b"
"17719","Klhdc7b"
"17720","Syce3"
"17721","Chkb"
"17722","Cpt1b"
"17723","C730034F03Rik"
"17724","Mapk8ip2"
"17725","Arsa"
"17726","Shank3"
"17727","Acr"
"17728","Rabl2"
"17729","Syt10"
"17730","Alg10b"
"17731","Cpne8"
"17732","Kif21a"
"17733","Abcd2"
"17734","CN725425"
"17735","Slc2a13"
"17736","Lrrk2"
"17737","Smgc"
"17738","Cntn1"
"17739","Pdzrn4"
"17740","Gxylt1"
"17741","Yaf2"
"17742","Zcrb1"
"17743","Pphln1"
"17744","Prickle1"
"17745","Adamts20"
"17746","Pus7l"
"17747","Irak4"
"17748","Twf1"
"17749","Tmem117"
"17750","Nell2"
"17751","Dbx2"
"17752","A130051J06Rik"
"17753","Ano6"
"17754","Gm17546"
"17755","Arid2"
"17756","Scaf11"
"17757","Slc38a1"
"17758","Slc38a2"
"17759","Gm8888"
"17760","Slc38a4"
"17761","Amigo2"
"17762","Pced1b"
"17763","Rpap3"
"17764","Endou"
"17765","Rapgef3"
"17766","Slc48a1"
"17767","Hdac7"
"17768","Vdr"
"17769","Tmem106c"
"17770","Col2a1"
"17771","Senp1"
"17772","Pfkm"
"17773","Asb8"
"17774","Ccdc184"
"17775","Olfr288"
"17776","Olfr287"
"17777","Olfr286"
"17778","H1fnt"
"17779","Zfp641"
"17780","Olfr285"
"17781","Olfr284"
"17782","Olfr283"
"17783","1700031M16Rik"
"17784","Olfr282"
"17785","Olfr281"
"17786","Lalba"
"17787","Olfr279"
"17788","Kansl2"
"17789","Ccnt1"
"17790","4930415O20Rik"
"17791","Adcy6"
"17792","Cacnb3"
"17793","Ddx23"
"17794","Rnd1"
"17795","Ccdc65"
"17796","Fkbp11"
"17797","Arf3"
"17798","Wnt10b"
"17799","Wnt1"
"17800","Ddn"
"17801","Prkag1"
"17802","Kmt2d"
"17803","Rhebl1"
"17804","Dhh"
"17805","Lmbr1l"
"17806","Tuba1b"
"17807","Tuba1a"
"17808","Gm8973"
"17809","Tuba1c"
"17810","Prph"
"17811","Troap"
"17812","C1ql4"
"17813","Dnajc22"
"17814","Spats2"
"17815","Kcnh3"
"17816","Mcrs1"
"17817","Fam186b"
"17818","Prpf40b"
"17819","Fmnl3"
"17820","Tmbim6"
"17821","Nckap5l"
"17822","Bcdin3d"
"17823","Faim2"
"17824","Aqp2"
"17825","Aqp5"
"17826","Aqp6"
"17827","Racgap1"
"17828","Asic1"
"17829","Gm17349"
"17830","Smarcd1"
"17831","Gpd1"
"17832","Cox14"
"17833","Cers5"
"17834","Lima1"
"17835","Fam186a"
"17836","Larp4"
"17837","Dip2b"
"17838","Atf1"
"17839","Tmprss12"
"17840","Mettl7a1"
"17841","Mettl7a3"
"17842","Mettl7a2Higd1c"
"17843","Mettl7a2"
"17844","Higd1c"
"17845","Slc11a2"
"17846","Gm5475"
"17847","Letmd1"
"17848","Csrnp2"
"17849","Tfcp2"
"17850","Pou6f1"
"17851","Pou6f1"
"17852","Dazap2"
"17853","Smagp"
"17854","Bin2"
"17855","Cela1"
"17856","Galnt6"
"17857","Slc4a8"
"17858","Scn8a"
"17859","Fignl2"
"17860","Ankrd33"
"17861","Acvrl1"
"17862","Acvr1b"
"17863","Grasp"
"17864","Nr4a1"
"17865","Atg101"
"17866","Krt80"
"17867","Krt7"
"17868","Krt83"
"17869","1700011A15Rik"
"17870","Krt81"
"17871","Krt86"
"17872","5430421N21Rik"
"17873","Krt84"
"17874","Krt82"
"17875","4732456N10Rik"
"17876","Krt75"
"17877","Gm5414"
"17878","Gm5478"
"17879","Krt6b"
"17880","Krt6a"
"17881","Krt5"
"17882","Krt71"
"17883","Krt74"
"17884","Krt72"
"17885","Krt73"
"17886","Krt2"
"17887","Krt1"
"17888","Krt77"
"17889","Krt76"
"17890","Krt4"
"17891","Krt79"
"17892","Krt78"
"17893","Krt8"
"17894","Krt18"
"17895","Eif4b"
"17896","Tenc1"
"17897","Spryd3"
"17898","Igfbp6"
"17899","Soat2"
"17900","Csad"
"17901","Zfp740"
"17902","Itgb7"
"17903","Rarg"
"17904","Mfsd5"
"17905","Espl1"
"17906","Pfdn5"
"17907","Myg1"
"17908","Aaas"
"17909","Sp7"
"17910","Sp1"
"17911","Amhr2"
"17912","Prr13"
"17913","Pcbp2"
"17914","Map3k12"
"17915","Gm10337"
"17916","Tarbp2"
"17917","Npff"
"17918","Gm28047"
"17919","Atf7"
"17920","Atp5g2"
"17921","Calcoco1"
"17922","Hoxc13"
"17923","Hoxc12"
"17924","Hoxc11"
"17925","Hoxc10"
"17926","Hoxc5"
"17927","Hoxc9"
"17928","Hoxc8"
"17929","Hoxc6"
"17930","Hoxc4"
"17931","Smug1"
"17932","Cbx5"
"17933","Hnrnpa1"
"17934","Nfe2"
"17935","Copz1"
"17936","Gpr84"
"17937","Zfp385a"
"17938","Itga5"
"17939","Gtsf1"
"17940","BC048502"
"17941","Nckap1l"
"17942","Pde1b"
"17943","Ppp1r1a"
"17944","Glycam1"
"17945","Spt1"
"17946","Olfr161"
"17947","Mefv"
"17948","Zfp263"
"17949","Olfr15"
"17950","Zfp174"
"17951","Zfp597"
"17952","Naa60"
"17953","Gm20695"
"17954","1700037C18Rik"
"17955","Cluap1"
"17956","Nlrc3"
"17957","Slx4"
"17958","Dnase1"
"17959","Trap1"
"17960","Crebbp"
"17961","Adcy9"
"17962","Srl"
"17963","Tfap4"
"17964","Glis2"
"17965","Pam16"
"17966","Coro7"
"17967","Vasn"
"17968","Dnaja3"
"17969","Nmral1"
"17970","Hmox2"
"17971","Cdip1"
"17972","4930562C15Rik"
"17973","Ubald1"
"17974","Mgrn1"
"17975","Nudt16l1"
"17976","Anks3"
"17977","4930451G09Rik"
"17978","Sept12"
"17979","Smim22"
"17980","Rogdi"
"17981","Glyr1"
"17982","Ubn1"
"17983","Ppl"
"17984","Sec14l5"
"17985","Nagpa"
"17986","AU021092"
"17987","Alg1"
"17988","Fam86"
"17989","Rbfox1"
"17990","Cldn26"
"17991","Mettl22"
"17992","Abat"
"17993","Tmem186"
"17994","Pmm2"
"17995","Carhsp1"
"17996","Usp7"
"17997","1810013L24Rik"
"17998","Grin2a"
"17999","Rpl39l"
"18000","Atf7ip2"
"18001","Emp2"
"18002","Tekt5"
"18003","Nubp1"
"18004","Tvp23a"
"18005","Ciita"
"18006","Dexi"
"18007","Clec16a"
"18008","Socs1"
"18009","Tnp2"
"18010","Prm3"
"18011","Prm2"
"18012","Prm1"
"18013","Gm11172"
"18014","Rmi2"
"18015","Litaf"
"18016","Snn"
"18017","Txndc11"
"18018","Zc3h7a"
"18019","Rsl1d1"
"18020","Gspt1"
"18021","Tnfrsf17"
"18022","Snx29"
"18023","Cpped1"
"18024","Gm9961"
"18025","Shisa9"
"18026","Ercc4"
"18027","Mkl2"
"18028","Parn"
"18029","Bfar"
"18030","3110001I22Rik"
"18031","Pla2g10"
"18032","Rrn3"
"18033","Ntan1"
"18034","Pdxdc1"
"18035","Mpv17l"
"18036","Ifitm7"
"18037","2900011O08Rik"
"18038","Marf1"
"18039","Nde1"
"18040","Myh11"
"18041","Fopnl"
"18042","Abcc1"
"18043","Gm1758"
"18044","A630010A05Rik"
"18045","Snai2"
"18046","Efcab1"
"18047","Gm21897"
"18048","Ube2v2"
"18049","Mcm4"
"18050","Prkdc"
"18051","Mzt2"
"18052","Spidr"
"18053","Pkp2"
"18054","Yars2"
"18055","Dnm1l"
"18056","Fgd4"
"18057","Olfr19"
"18058","Spag6"
"18059","Igll1"
"18060","Vpreb1"
"18061","Top3b"
"18062","Ppm1f"
"18063","Mapk1"
"18064","Ypel1"
"18065","Ppil2"
"18066","2610318N02Rik"
"18067","Sdf2l1"
"18068","Ccdc116"
"18069","Ydjc"
"18070","Ube2l3"
"18071","Rimbp3"
"18072","Hic2"
"18073","Tmem191c"
"18074","Pi4ka"
"18075","Serpind1"
"18076","Snap29"
"18077","Crkl"
"18078","Aifm3"
"18079","Lztr1"
"18080","Thap7"
"18081","Lrrc74b"
"18082","P2rx6"
"18083","Slc7a4"
"18084","Smpd4"
"18085","Ccdc74a"
"18086","Med15"
"18087","Klhl22"
"18088","Scarf2"
"18089","Car15"
"18090","Gm20518"
"18091","Dgcr2"
"18092","Tssk1"
"18093","Tssk2"
"18094","Dgcr14"
"18095","Gsc2"
"18096","Slc25a1"
"18097","Vpreb2"
"18098","Dgcr6"
"18099","Prodh"
"18100","Rtn4r"
"18101","Gm7873"
"18102","Zdhhc8"
"18103","Ranbp1"
"18104","Trmt2a"
"18105","Dgcr8"
"18106","Tango2"
"18107","Arvcf"
"18108","Comt"
"18109","Txnrd2"
"18110","Gnb1l"
"18111","Gm16314"
"18112","Tbx1"
"18113","Gp1bb"
"18114","Sept5"
"18115","Cldn5"
"18116","Cdc45"
"18117","Ufd1l"
"18118","2510002D24Rik"
"18119","Gm28539"
"18120","Mrpl40"
"18121","Hira"
"18122","Gm10088"
"18123","Iglc2"
"18124","Olfr164"
"18125","Olfr165"
"18126","Olfr166"
"18127","Olfr167"
"18128","Olfr168"
"18129","Olfr169"
"18130","Olfr170"
"18131","Olfr171"
"18132","Lamp3"
"18133","B3gnt5"
"18134","A930003A15Rik"
"18135","Klhl6"
"18136","Klhl24"
"18137","Yeats2"
"18138","Map6d1"
"18139","Parl"
"18140","Cyp2ab1"
"18141","Abcc5"
"18142","Eif2b5"
"18143","Dvl3"
"18144","Ap2m1"
"18145","Abcf3"
"18146","Vwa5b2"
"18147","Alg3"
"18148","Ece2"
"18149","Camk2n2"
"18150","Psmd2"
"18151","Eif4g1"
"18152","Fam131a"
"18153","Clcn2"
"18154","Polr2h"
"18155","Thpo"
"18156","Chrd"
"18157","Teddm3"
"18158","Ephb3"
"18159","Vps8"
"18160","2510009E07Rik"
"18161","Ehhadh"
"18162","Map3k13"
"18163","Tmem41a"
"18164","Liph"
"18165","Senp2"
"18166","Igf2bp2"
"18167","Tra2b"
"18168","Etv5"
"18169","Dgkg"
"18170","Crygs"
"18171","Tbccd1"
"18172","Dnajb11"
"18173","Ahsg"
"18174","Fetub"
"18175","Hrg"
"18176","Kng2"
"18177","Kng1"
"18178","Eif4a2"
"18179","Rfc4"
"18180","Adipoq"
"18181","BC106179"
"18182","St6gal1"
"18183","Rtp1"
"18184","Masp1"
"18185","Rtp4"
"18186","Sst"
"18187","Rtp2"
"18188","Bcl6"
"18189","Lpp"
"18190","Tprg"
"18191","Trp63"
"18192","Leprel1"
"18193","Cldn1"
"18194","Cldn16"
"18195","Tmem207"
"18196","Il1rap"
"18197","Gmnc"
"18198","Ostn"
"18199","Uts2b"
"18200","Ccdc50"
"18201","Fgf12"
"18202","Mb21d2"
"18203","Hrasls"
"18204","Atp13a5"
"18205","Atp13a4"
"18206","Opa1"
"18207","Gm1968"
"18208","Hes1"
"18209","Cpn2"
"18210","Lrrc15"
"18211","Gp5"
"18212","Atp13a3"
"18213","Tmem44"
"18214","Lsg1"
"18215","Fam43a"
"18216","Xxylt1"
"18217","Acap2"
"18218","Ppp1r2"
"18219","Apod"
"18220","Bdh1"
"18221","Dlg1"
"18222","Mfi2"
"18223","Pigz"
"18224","Ncbp2"
"18225","Senp5"
"18226","Pak2"
"18227","Pigx"
"18228","Cep19"
"18229","Nrros"
"18230","Bex6"
"18231","Fbxo45"
"18232","Wdr53"
"18233","Smco1"
"18234","Rnf168"
"18235","Ubxn7"
"18236","Tm4sf19"
"18237","Tctex1d2"
"18238","Pcyt1a"
"18239","Slc51a"
"18240","Zdhhc19"
"18241","Tfrc"
"18242","Tnk2"
"18243","Muc4"
"18244","Muc20"
"18245","Gm933"
"18246","1700021K19Rik"
"18247","Fyttd1"
"18248","Lrch3"
"18249","Iqcg"
"18250","Rpl35a"
"18251","Lmln"
"18252","Osbpl11"
"18253","Snx4"
"18254","Zfp148"
"18255","Slc12a8"
"18256","Heg1"
"18257","Muc13"
"18258","Itgb5"
"18259","Umps"
"18260","Kalrn"
"18261","Ropn1"
"18262","Ccdc14"
"18263","Mylk"
"18264","Ptplb"
"18265","Adcy5"
"18266","Sec22a"
"18267","Pdia5"
"18268","Sema5b"
"18269","Dirc2"
"18270","Hspbap1"
"18271","Parp14"
"18272","Dtx3l"
"18273","Parp9"
"18274","Kpna1"
"18275","Wdr5b"
"18276","Fam162a"
"18277","Ccdc58"
"18278","Csta1"
"18279","Stfa2l1"
"18280","Gm5483"
"18281","Gm5416"
"18282","2010005H15Rik"
"18283","Stfa1"
"18284","Gm4758"
"18285","BC117090"
"18286","BC100530"
"18287","Stfa2"
"18288","Stfa3"
"18289","Casr"
"18290","Cd86"
"18291","Ildr1"
"18292","Slc15a2"
"18293","Eaf2"
"18294","Iqcb1"
"18295","Golgb1"
"18296","Hcls1"
"18297","Fbxo40"
"18298","Polq"
"18299","Stxbp5l"
"18300","Gtf2e1"
"18301","Rabl3"
"18302","Hgd"
"18303","Ndufb4"
"18304","Fstl1"
"18305","Lrrc58"
"18306","Gpr156"
"18307","Gsk3b"
"18308","Nr1i2"
"18309","Maats1"
"18310","Cox17"
"18311","Gm21987"
"18312","Popdc2"
"18313","Pla1a"
"18314","Adprh"
"18315","Cd80"
"18316","Timmdc1"
"18317","Poglut1"
"18318","Tmem39a"
"18319","Arhgap31"
"18320","B4galt4"
"18321","Upk1b"
"18322","4930435E12Rik"
"18323","Igsf11"
"18324","Lsamp"
"18325","Gap43"
"18326","Zbtb20"
"18327","Tigit"
"18328","Drd3"
"18329","Qtrtd1"
"18330","2610015P09Rik"
"18331","Zdhhc23"
"18332","Gramd1c"
"18333","Atp6v1a"
"18334","Naa50"
"18335","Gm608"
"18336","Sidt1"
"18337","Spice1"
"18338","Cfap44"
"18339","Boc"
"18340","BC027231"
"18341","Gtpbp8"
"18342","Cd200r1"
"18343","Cd200r4"
"18344","Cd200r2"
"18345","Cd200r3"
"18346","Ccdc80"
"18347","Slc35a5"
"18348","Atg3"
"18349","Btla"
"18350","Cd200"
"18351","Gm609"
"18352","Slc9c1"
"18353","Gcsam"
"18354","BC016579"
"18355","Tmprss7"
"18356","Tagln3"
"18357","Abhd10"
"18358","Phldb2"
"18359","Plcxd2"
"18360","Cd96"
"18361","Gm4737"
"18362","Pvrl3"
"18363","Gm7275"
"18364","Dppa4"
"18365","Dppa2"
"18366","Morc1"
"18367","Trat1"
"18368","Retnlb"
"18369","Retnla"
"18370","Retnlg"
"18371","Dzip3"
"18372","C330027C09Rik"
"18373","Myh15"
"18374","Gm5407"
"18375","Ift57"
"18376","Cd47"
"18377","Bbx"
"18378","Ccdc54"
"18379","Cblb"
"18380","Alcam"
"18381","Zpld1"
"18382","Nfkbiz"
"18383","Nxpe3"
"18384","Cep97"
"18385","Rpl24"
"18386","Zbtb11"
"18387","Pcnp"
"18388","Trmt10c"
"18389","Senp7"
"18390","Impg2"
"18391","Abi3bp"
"18392","Tfg"
"18393","Gpr128"
"18394","Tmem45a"
"18395","Tmem45a2"
"18396","Tomm70a"
"18397","Nit2"
"18398","Tbc1d23"
"18399","Tmem30c"
"18400","Cmss1"
"18401","Filip1l"
"18402","Col8a1"
"18403","Dcbld2"
"18404","St3gal6"
"18405","Gm813"
"18406","E330017A01Rik"
"18407","Cpox"
"18408","Gpr15"
"18409","Cldn25"
"18410","Olfr172"
"18411","Olfr173"
"18412","Olfr175-ps1"
"18413","Olfr177"
"18414","Olfr178"
"18415","Olfr180"
"18416","Olfr181"
"18417","Olfr183"
"18418","Olfr186"
"18419","Olfr187"
"18420","Olfr190"
"18421","Olfr191"
"18422","Olfr193"
"18423","Olfr194"
"18424","Olfr195"
"18425","Olfr196"
"18426","Olfr198"
"18427","Olfr199"
"18428","Olfr201"
"18429","Olfr202"
"18430","Olfr203"
"18431","Olfr204"
"18432","Olfr205"
"18433","Olfr206"
"18434","Olfr209"
"18435","Gabrr3"
"18436","Mina"
"18437","Crybg3"
"18438","Arl6"
"18439","Epha6"
"18440","Nsun3"
"18441","Arl13b"
"18442","Stx19"
"18443","Pros1"
"18444","Epha3"
"18445","Csnka2ip"
"18446","4930453N24Rik"
"18447","Zfp654"
"18448","Cggbp1"
"18449","Htr1f"
"18450","Pou1f1"
"18451","Chmp2b"
"18452","Vgll3"
"18453","Cadm2"
"18454","Speer2"
"18455","Gbe1"
"18456","Robo1"
"18457","Robo2"
"18458","Lipi"
"18459","Rbm11"
"18460","Hspa13"
"18461","Samsn1"
"18462","Nrip1"
"18463","Gm9843"
"18464","Usp25"
"18465","Gm11146"
"18466","Gm17333"
"18467","Cxadr"
"18468","Btg3"
"18469","D16Ertd472e"
"18470","Chodl"
"18471","Tmprss15"
"18472","Ncam2"
"18473","Gm21833"
"18474","Mrpl39"
"18475","Jam2"
"18476","Atp5j"
"18477","Gabpa"
"18478","App"
"18479","Cyyr1"
"18480","Adamts1"
"18481","Adamts5"
"18482","N6amt1"
"18483","Ltn1"
"18484","Rwdd2b"
"18485","Usp16"
"18486","Cct8"
"18487","Map3k7cl"
"18488","Bach1"
"18489","Grik1"
"18490","Cldn17"
"18491","Cldn8"
"18492","Krtap24-1"
"18493","2310079G19Rik"
"18494","Krtap26-1"
"18495","Krtap27-1"
"18496","2310061N02Rik"
"18497","Krtap13-1"
"18498","Krtap13"
"18499","2310034C09Rik"
"18500","2310057N15Rik"
"18501","Gm5965"
"18502","Krtap14"
"18503","Krtap15"
"18504","Krtap19-1"
"18505","Krtap19-2"
